task_name,raw_excel_path,target_chembl_id,target_organism,target_pref_name,assay_type,standard_type,molecules_num,processed_data_dir
F_CHEMBL1293243_EC50,./data/ChEMBL_data/in_vitro/F/Targets_HumanVoltage/EC50/EC50_target2.csv,CHEMBL1293243,Homo sapiens,MCOLN3 protein,F,EC50,177,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_HumanVoltage/EC50/EC50_target2
B_CHEMBL3157_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target56.csv,CHEMBL3157,Homo sapiens,Bradykinin B2 receptor,B,IC50,282,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target56
B_CHEMBL2028_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target85.csv,CHEMBL2028,Homo sapiens,Somatostatin receptor 3,B,IC50,461,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target85
B_CHEMBL4018_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target35.csv,CHEMBL4018,Homo sapiens,Neuropeptide Y receptor type 2,B,IC50,359,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target35
B_CHEMBL210_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target43.csv,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,B,IC50,541,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target43
B_CHEMBL274_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target18.csv,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,B,IC50,1953,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target18
B_CHEMBL3155_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target67.csv,CHEMBL3155,Homo sapiens,Serotonin 7 (5-HT7) receptor,B,IC50,294,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target67
B_CHEMBL217_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target62.csv,CHEMBL217,Homo sapiens,Dopamine D2 receptor,B,IC50,434,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target62
B_CHEMBL4777_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target42.csv,CHEMBL4777,Homo sapiens,Neuropeptide Y receptor type 1,B,IC50,263,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target42
B_CHEMBL1867_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target50.csv,CHEMBL1867,Homo sapiens,Alpha-2a adrenergic receptor,B,IC50,223,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target50
B_CHEMBL1821_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target41.csv,CHEMBL1821,Homo sapiens,Muscarinic acetylcholine receptor M4,B,IC50,224,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target41
B_CHEMBL1901_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target110.csv,CHEMBL1901,Homo sapiens,Cholecystokinin A receptor,B,IC50,408,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target110
B_CHEMBL1881_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target1.csv,CHEMBL1881,Homo sapiens,Prostanoid EP2 receptor,B,IC50,106,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target1
B_CHEMBL1889_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target77.csv,CHEMBL1889,Homo sapiens,Vasopressin V1a receptor,B,IC50,242,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target77
B_CHEMBL1916_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target25.csv,CHEMBL1916,Homo sapiens,Alpha-2c adrenergic receptor,B,IC50,123,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target25
B_CHEMBL225_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target16.csv,CHEMBL225,Homo sapiens,Serotonin 2c (5-HT2c) receptor,B,IC50,861,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target16
B_CHEMBL224_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target71.csv,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,B,IC50,818,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target71
B_CHEMBL2035_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target11.csv,CHEMBL2035,Homo sapiens,Muscarinic acetylcholine receptor M5,B,IC50,177,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target11
B_CHEMBL219_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target45.csv,CHEMBL219,Homo sapiens,Dopamine D4 receptor,B,IC50,252,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target45
B_CHEMBL4015_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target90.csv,CHEMBL4015,Homo sapiens,C-C chemokine receptor type 2,B,IC50,1689,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target90
B_CHEMBL3892_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target51.csv,CHEMBL3892,Homo sapiens,Sphingosine 1-phosphate receptor Edg-3,B,IC50,362,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target51
B_CHEMBL2434_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target30.csv,CHEMBL2434,Homo sapiens,Interleukin-8 receptor B,B,IC50,726,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target30
B_CHEMBL250_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target44.csv,CHEMBL250,Homo sapiens,Platelet activating factor receptor,B,IC50,385,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target44
B_CHEMBL211_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target106.csv,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,B,IC50,376,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target106
B_CHEMBL1811_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target78.csv,CHEMBL1811,Homo sapiens,Prostanoid EP1 receptor,B,IC50,590,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target78
B_CHEMBL3710_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target72.csv,CHEMBL3710,Homo sapiens,Prostanoid EP3 receptor,B,IC50,489,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target72
B_CHEMBL5071_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target74.csv,CHEMBL5071,Homo sapiens,G protein-coupled receptor 44,B,IC50,1895,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target74
B_CHEMBL1942_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target100.csv,CHEMBL1942,Homo sapiens,Alpha-2b adrenergic receptor,B,IC50,135,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target100
B_CHEMBL1790_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target7.csv,CHEMBL1790,Homo sapiens,Vasopressin V2 receptor,B,IC50,260,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target7
B_CHEMBL2327_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target9.csv,CHEMBL2327,Homo sapiens,Neurokinin 2 receptor,B,IC50,236,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target9
B_CHEMBL4441_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target101.csv,CHEMBL4441,Homo sapiens,C-X-C chemokine receptor type 3,B,IC50,1178,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target101
B_CHEMBL218_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target112.csv,CHEMBL218,Homo sapiens,Cannabinoid CB1 receptor,B,IC50,869,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target112
B_CHEMBL233_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target81.csv,CHEMBL233,Homo sapiens,Mu opioid receptor,B,IC50,669,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target81
B_CHEMBL253_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target92.csv,CHEMBL253,Homo sapiens,Cannabinoid CB2 receptor,B,IC50,862,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target92
B_CHEMBL264_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target99.csv,CHEMBL264,Homo sapiens,Histamine H3 receptor,B,IC50,183,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target99
B_CHEMBL2107_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target17.csv,CHEMBL2107,Homo sapiens,C-X-C chemokine receptor type 4,B,IC50,539,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target17
B_CHEMBL237_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target58.csv,CHEMBL237,Homo sapiens,Kappa opioid receptor,B,IC50,577,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target58
B_CHEMBL4429_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target111.csv,CHEMBL4429,Homo sapiens,Neurokinin 3 receptor,B,IC50,329,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target111
B_CHEMBL3473_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target3.csv,CHEMBL3473,Homo sapiens,C-C chemokine receptor type 3,B,IC50,623,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target3
B_CHEMBL5413_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target32.csv,CHEMBL5413,Homo sapiens,Metastin receptor,B,IC50,111,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target32
B_CHEMBL4644_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target55.csv,CHEMBL4644,Homo sapiens,Melanocortin receptor 3,B,IC50,276,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target55
B_CHEMBL4792_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target80.csv,CHEMBL4792,Homo sapiens,Orexin receptor 2,B,IC50,573,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target80
B_CHEMBL1983_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target65.csv,CHEMBL1983,Homo sapiens,Serotonin 1d (5-HT1d) receptor,B,IC50,404,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target65
B_CHEMBL1917_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target83.csv,CHEMBL1917,Homo sapiens,Somatostatin receptor 1,B,IC50,287,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target83
B_CHEMBL1792_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target87.csv,CHEMBL1792,Homo sapiens,Somatostatin receptor 5,B,IC50,540,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target87
B_CHEMBL2010631_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target34.csv,CHEMBL2010631,Homo sapiens,C-X-C chemokine receptor type 7,B,IC50,217,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target34
B_CHEMBL4607_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target109.csv,CHEMBL4607,Homo sapiens,Angiotensin II type 2 (AT-2) receptor,B,IC50,329,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target109
B_CHEMBL1898_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target31.csv,CHEMBL1898,Homo sapiens,Serotonin 1b (5-HT1b) receptor,B,IC50,324,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target31
B_CHEMBL2095160_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target28.csv,CHEMBL2095160,Homo sapiens,Leukotriene B4 receptor,B,IC50,248,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target28
B_CHEMBL259_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target22.csv,CHEMBL259,Homo sapiens,Melanocortin receptor 4,B,IC50,785,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target22
B_CHEMBL4608_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target59.csv,CHEMBL4608,Homo sapiens,Melanocortin receptor 5,B,IC50,328,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target59
B_CHEMBL236_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target38.csv,CHEMBL236,Homo sapiens,Delta opioid receptor,B,IC50,818,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target38
B_CHEMBL2414_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target52.csv,CHEMBL2414,Homo sapiens,C-C chemokine receptor type 4,B,IC50,256,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target52
B_CHEMBL4029_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target39.csv,CHEMBL4029,Homo sapiens,Interleukin-8 receptor A,B,IC50,221,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target39
B_CHEMBL4761_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target104.csv,CHEMBL4761,Homo sapiens,C3a anaphylatoxin chemotactic receptor,B,IC50,197,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target104
B_CHEMBL1855_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target88.csv,CHEMBL1855,Homo sapiens,Gonadotropin-releasing hormone receptor,B,IC50,1294,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target88
B_CHEMBL223_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target103.csv,CHEMBL223,Homo sapiens,Alpha-1d adrenergic receptor,B,IC50,169,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target103
B_CHEMBL3371_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target89.csv,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,B,IC50,329,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target89
B_CHEMBL3795_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target91.csv,CHEMBL3795,Homo sapiens,Melanocortin receptor 1,B,IC50,253,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target91
B_CHEMBL4616_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target102.csv,CHEMBL4616,Homo sapiens,Ghrelin receptor,B,IC50,808,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target102
B_CHEMBL2014_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target76.csv,CHEMBL2014,Homo sapiens,Nociceptin receptor,B,IC50,381,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target76
B_CHEMBL2069_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target26.csv,CHEMBL2069,Homo sapiens,Thromboxane A2 receptor,B,IC50,198,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target26
B_CHEMBL213_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target10.csv,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,B,IC50,531,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target10
B_CHEMBL2274_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target54.csv,CHEMBL2274,Homo sapiens,Sphingosine 1-phosphate receptor Edg-8,B,IC50,157,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target54
B_CHEMBL214_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target108.csv,CHEMBL214,Homo sapiens,Serotonin 1a (5-HT1a) receptor,B,IC50,397,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target108
B_CHEMBL5113_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target5.csv,CHEMBL5113,Homo sapiens,Orexin receptor 1,B,IC50,420,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target5
B_CHEMBL249_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target64.csv,CHEMBL249,Homo sapiens,Neurokinin 1 receptor,B,IC50,2067,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target64
B_CHEMBL344_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target107.csv,CHEMBL344,Homo sapiens,Melanin-concentrating hormone receptor 1,B,IC50,1900,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target107
B_CHEMBL1785_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target2.csv,CHEMBL1785,Homo sapiens,Endothelin receptor ET-B,B,IC50,913,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target2
B_CHEMBL226_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target105.csv,CHEMBL226,Homo sapiens,Adenosine A1 receptor,B,IC50,141,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target105
B_CHEMBL2955_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target73.csv,CHEMBL2955,Homo sapiens,Sphingosine 1-phosphate receptor Edg-5,B,IC50,152,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target73
B_CHEMBL3785_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target75.csv,CHEMBL3785,Homo sapiens,Hydroxycarboxylic acid receptor 2,B,IC50,315,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target75
B_CHEMBL4315_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target46.csv,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,B,IC50,134,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target46
B_CHEMBL4518_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target47.csv,CHEMBL4518,Homo sapiens,Purinergic receptor P2Y14,B,IC50,176,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target47
B_CHEMBL256_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target94.csv,CHEMBL256,Homo sapiens,Adenosine A3 receptor,B,IC50,194,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target94
B_CHEMBL3911_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target36.csv,CHEMBL3911,Homo sapiens,Leukotriene B4 receptor 1,B,IC50,286,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target36
B_CHEMBL227_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target60.csv,CHEMBL227,Homo sapiens,Type-1 angiotensin II receptor,B,IC50,658,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target60
B_CHEMBL245_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target69.csv,CHEMBL245,Homo sapiens,Muscarinic acetylcholine receptor M3,B,IC50,538,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target69
B_CHEMBL252_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target19.csv,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,B,IC50,1297,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target19
B_CHEMBL4691_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target57.csv,CHEMBL4691,Homo sapiens,Proteinase activated receptor 4,B,IC50,166,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target57
B_CHEMBL4959_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target6.csv,CHEMBL4959,Homo sapiens,Gastrin releasing peptide receptor,B,IC50,163,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target6
B_CHEMBL1833_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target95.csv,CHEMBL1833,Homo sapiens,Serotonin 2b (5-HT2b) receptor,B,IC50,203,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target95
B_CHEMBL234_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target93.csv,CHEMBL234,Homo sapiens,Dopamine D3 receptor,B,IC50,260,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target93
B_CHEMBL2094256_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target24.csv,CHEMBL2094256,Homo sapiens,Angiotensin II receptor,B,IC50,137,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target24
B_CHEMBL1853_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target86.csv,CHEMBL1853,Homo sapiens,Somatostatin receptor 4,B,IC50,329,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target86
B_CHEMBL2321627_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target40.csv,CHEMBL2321627,Homo sapiens,C-C chemokine receptor-like 2,B,IC50,165,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target40
B_CHEMBL4427_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target29.csv,CHEMBL4427,Homo sapiens,Prostanoid DP receptor,B,IC50,255,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target29
B_CHEMBL231_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target21.csv,CHEMBL231,Homo sapiens,Histamine H1 receptor,B,IC50,237,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target21
B_CHEMBL2413_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target8.csv,CHEMBL2413,Homo sapiens,C-C chemokine receptor type 1,B,IC50,656,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target8
B_CHEMBL298_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target27.csv,CHEMBL298,Homo sapiens,Cholecystokinin B receptor,B,IC50,1202,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target27
B_CHEMBL229_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target4.csv,CHEMBL229,Homo sapiens,Alpha-1a adrenergic receptor,B,IC50,141,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target4
B_CHEMBL216_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target23.csv,CHEMBL216,Homo sapiens,Muscarinic acetylcholine receptor M1,B,IC50,529,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target23
B_CHEMBL1995_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target14.csv,CHEMBL1995,Homo sapiens,Prostanoid IP receptor,B,IC50,115,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target14
B_CHEMBL4333_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target97.csv,CHEMBL4333,Homo sapiens,Sphingosine 1-phosphate receptor Edg-1,B,IC50,412,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target97
B_CHEMBL3230_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target12.csv,CHEMBL3230,Homo sapiens,Sphingosine 1-phosphate receptor Edg-6,B,IC50,140,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target12
B_CHEMBL4080_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target33.csv,CHEMBL4080,Homo sapiens,Bombesin receptor subtype-3,B,IC50,121,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target33
B_CHEMBL4561_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target48.csv,CHEMBL4561,Homo sapiens,Neuropeptide Y receptor type 5,B,IC50,707,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target48
B_CHEMBL3764_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target15.csv,CHEMBL3764,Homo sapiens,Urotensin II receptor,B,IC50,162,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target15
B_CHEMBL1945_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target82.csv,CHEMBL1945,Homo sapiens,Melatonin receptor 1A,B,IC50,200,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target82
B_CHEMBL2095185_IC50,./data/ChEMBL_data/in_vitro/B/Targets_G/IC50/IC50_target96.csv,CHEMBL2095185,Homo sapiens,Cholecystokinin receptor,B,IC50,142,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/IC50/IC50_target96
B_CHEMBL251_Kd,./data/ChEMBL_data/in_vitro/B/Targets_G/Kd/Kd_target7.csv,CHEMBL251,Homo sapiens,Adenosine A2a receptor,B,Kd,120,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_G/Kd/Kd_target7
